key;title;TituloColeccion;ColeccionVerificada;Especimen;Specimen;nameCollection;identifierCollection;parentIdentifierCollection;total_citesOrg;IPT;numberOfRecords;nombrecorto;type;organization;DOI_URL;created;year;month;day;NombreCorto_Org;Logo;typeOrg;publishingOrganizationKey;URLSocio
4fa187d0-563f-42ec-b496-99e5ad747750;Museo de Ictiología Carlos Arturo Ardila Rodríguez (CAR);VERDADERO;VERDADERO;FALSO;VERDADERO;Museo de Ictiología Carlos Arturo Ardila Rodríguez (CAR);;;56;sib;800;car;Registros biologicos;Asociación Colombiana de Ictiólogos;http://doi.org/10.15472/sjspor;44272;2021;3;17;ACICTIOS;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-acictios.png;Redes/Iniciativas;adaeb73b-8f3b-433c-ab2e-a8ca68a7c7ea;http://www.gbif.org/publisher/adaeb73b-8f3b-433c-ab2e-a8ca68a7c7ea
0b584104-ab44-412d-bd55-1f67cf2f0119;Colección de microorganismos asociados a Pudrición basal en cultivos de Piña;VERDADERO;VERDADERO;FALSO;VERDADERO;Banco de Germoplasma de Microorganismos - AGROSAVIA;Registro Nacional de Colecciones Biológicas: 129;BGMA;40;sib;116;agrosavia_coleccion_microorganismos-pudricion;Registros biologicos;Corporación Colombiana de Investigación Agropecuaria - AGROSAVIA;http://doi.org/10.15472/ulruo7;44756;2022;7;14;Agrosavia;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-agrosavia.png;Centros/Institutos de Investigación;488f6b87-5688-4c9a-928c-2d5355054b01;https://www.gbif.org/publisher/488f6b87-5688-4c9a-928c-2d5355054b01
a76afee5-56f7-4ccd-a359-c7c55956d9fc;Colección de Microorganismos de interés en Salud Animal Bacterias-Virus - AGROSAVIA;VERDADERO;VERDADERO;FALSO;VERDADERO;Banco de Germoplasma de Microorganismos - AGROSAVIA;Registro Nacional de Colecciones Biológicas: 129;BGMA;40;sib;685;agrosavia_virus_bacterias;Registros biologicos;Corporación Colombiana de Investigación Agropecuaria - AGROSAVIA;http://doi.org/10.15472/jxvdyb;44467;2021;9;28;Agrosavia;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-agrosavia.png;Centros/Institutos de Investigación;488f6b87-5688-4c9a-928c-2d5355054b01;https://www.gbif.org/publisher/488f6b87-5688-4c9a-928c-2d5355054b01
2b26670c-18e2-4978-8c7c-a88892a88bb1;Colección de Microorganismos de Interés en Salud Animal de Ectoparásitos-Hemoparásitos-AGROSAVIA;VERDADERO;VERDADERO;FALSO;VERDADERO;Banco de Germoplasma de Microorganismos - AGROSAVIA;Registro Nacional de Colecciones Biológicas: 196;BGMA;40;sib;152;agrosavia_ectoparasitos;Registros biologicos;Corporación Colombiana de Investigación Agropecuaria - AGROSAVIA;http://doi.org/10.15472/nqoi5h;44467;2021;9;28;Agrosavia;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-agrosavia.png;Centros/Institutos de Investigación;488f6b87-5688-4c9a-928c-2d5355054b01;https://www.gbif.org/publisher/488f6b87-5688-4c9a-928c-2d5355054b01
18bfcd97-719b-4a7e-9122-20340d5aa846;Colección Taxonómica Nacional de Insectos “Luis María Murillo” (CTNI);VERDADERO;VERDADERO;FALSO;VERDADERO;"Colección Taxonómica Nacional de Insectos ""Luis María Murillo""";Registro Nacional de Colecciones Biológicas : 057;CTNI;40;sib;415;agrosavia_coleccion_ctni;Registros biologicos;Corporación Colombiana de Investigación Agropecuaria - AGROSAVIA;http://doi.org/10.15472/fvudyo;44160;2020;11;25;Agrosavia;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-agrosavia.png;Centros/Institutos de Investigación;488f6b87-5688-4c9a-928c-2d5355054b01;https://www.gbif.org/publisher/488f6b87-5688-4c9a-928c-2d5355054b01
1f7c2e95-ebec-4d14-9adb-ee958da858dd;Colección de microorganismos con interés en nutrición animal;VERDADERO;VERDADERO;FALSO;VERDADERO;Banco de Germoplasma de Microorganismos - AGROSAVIA;Registro Nacional de Colecciones Biológicas: 129;BGMA;40;sib;283;agrosavia_microorganismos_interes_nutricional;Registros biologicos;Corporación Colombiana de Investigación Agropecuaria - AGROSAVIA;http://doi.org/10.15472/dpbwjh;44111;2020;10;7;Agrosavia;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-agrosavia.png;Centros/Institutos de Investigación;488f6b87-5688-4c9a-928c-2d5355054b01;https://www.gbif.org/publisher/488f6b87-5688-4c9a-928c-2d5355054b01
e53a70a1-501d-4f87-8dfa-08660f9b985a;Colección de Microorganismos con Interés en Control Biológico - AGROSAVIA;VERDADERO;VERDADERO;FALSO;VERDADERO;Banco de Germoplasma de Microorganismos - AGROSAVIA;Registro Nacional de Colecciones Biológicas: 129;BGMA;40;sib;552;agrosavia_cmicb;Registros biologicos;Corporación Colombiana de Investigación Agropecuaria - AGROSAVIA;http://doi.org/10.15472/mwpqlq;43665;2019;7;19;Agrosavia;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-agrosavia.png;Centros/Institutos de Investigación;488f6b87-5688-4c9a-928c-2d5355054b01;https://www.gbif.org/publisher/488f6b87-5688-4c9a-928c-2d5355054b01
b535cc9a-ba95-47b2-8ff1-dd98810c8c02;Colección Entomológica CDMB;VERDADERO;VERDADERO;FALSO;VERDADERO;Colección Entomológica CDMB;Registro Nacional de Colecciones Biológicas: 186;CECDMB;389;sib;3005;cencdmb;Registros biologicos;CDMB - Corporación Autónoma Regional Para la Defensa de la Meseta de Bucaramanga;http://doi.org/10.15472/ndm8ub;41765;2014;5;6;CDMB;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-cdmb.png;Autoridades Ambientales;7a079928-aee9-418a-b083-6152d01c78d6;https://www.gbif.org/publisher/7a079928-aee9-418a-b083-6152d01c78d6
55d3f041-5cd7-45cf-99e0-80cddfd035d7;Herbario CDMB - Jardín Botánico Eloy Valenzuela;VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Herbario Jardín Botánico Eloy Valenzuela;Registro Nacional de Colecciones Biológicas: 29;CDMB;389;sib;8284;eloy_valenzuela;Registros biologicos;CDMB - Corporación Autónoma Regional Para la Defensa de la Meseta de Bucaramanga;http://doi.org/10.15472/etacng;41411;2013;5;17;CDMB;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-cdmb.png;Autoridades Ambientales;7a079928-aee9-418a-b083-6152d01c78d6;https://www.gbif.org/publisher/7a079928-aee9-418a-b083-6152d01c78d6
76ec0a1d-80c7-4f2b-9131-4a4ba80f3158;Cepario de Hongos Fitopatógenos;VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Microorganismos de CENICAFÉ;Registro Nacional de Colecciones Biológicas: 93;CEN;49;sib;23;cenicafe_hongos-fitopatogenos;Registros biologicos;Centro Nacional de Investigaciones del Café - Cenicafé;http://doi.org/10.15472/mr5eks;44658;2022;4;7;Cenicafé;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-cenicafe.png;Centros/Institutos de Investigación;da583013-8a1b-4570-b0e4-c7cb25b2e7bf;https://www.gbif.org/publisher/da583013-8a1b-4570-b0e4-c7cb25b2e7bf
7769142c-903a-4648-8aa2-d7e8eaf394e8;Cepario de Hongos Entomopatógenos;VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Microorganismos de CENICAFÉ;Registro Nacional de Colecciones Biológicas: 93;CEN;49;sib;4;cepario_de_hongos;Registros biologicos;Centro Nacional de Investigaciones del Café - Cenicafé;http://doi.org/10.15472/n2egc4;43553;2019;3;29;Cenicafé;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-cenicafe.png;Centros/Institutos de Investigación;da583013-8a1b-4570-b0e4-c7cb25b2e7bf;https://www.gbif.org/publisher/da583013-8a1b-4570-b0e4-c7cb25b2e7bf
9e9d3ecc-0062-4b97-80c7-82b51ad61158;Colección de artrópodos de las Colecciones Biológicas de la Universidad CES (CBUCES);VERDADERO;VERDADERO;FALSO;VERDADERO;Colecciones Biológicas Universidad CES;CBUCES;;77;sib;877;cbuces;Registros biologicos;Universidad CES;http://doi.org/10.15472/h45qke;43984;2020;6;2;CES;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-ces.png;Academia;450bdfce-76f7-483e-b4c4-cab6a3daebba;http://www.gbif.org/publisher/450bdfce-76f7-483e-b4c4-cab6a3daebba
ee9eb6e3-f770-4af9-962a-625a7235a449;Colección Entomológica de Piedras Blancas;VERDADERO;VERDADERO;FALSO;VERDADERO;Museo Entomológico Piedras Blancas;Registro Nacional de Colecciones Biológicas: 147;MEPB;96;sib;15338;mepb;Registros biologicos;Museo Entomológico de Comfenalco - Antioquia;http://doi.org/10.15472/xblw2v;42921;2017;7;5;Comfenalco;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-comfenalco.png;Empresas;0c0c7309-6a47-4760-9f5c-a48f6d354f75;http://www.gbif.org/publisher/0c0c7309-6a47-4760-9f5c-a48f6d354f75
fd5ae2bb-6ee6-4e5c-8428-6284fa385f9a;Colección de Aráceas del Jardín Botánico San Jorge;VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Flora Material Vivo y Herbario;Registro Nacional de Colecciones Biológicas: 113;JSJ;55;sib;51;jbsj-001;Registros biologicos;Corporación San Jorge;http://doi.org/10.15472/f9h8to;41894;2014;9;12;Corp. San Jorge;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-corporacionsanjorge.png;ONG;1904954c-81e7-4254-9778-ae3deed93de6;http://www.gbif.org/publisher/1904954c-81e7-4254-9778-ae3deed93de6
8833ca14-d2a7-4516-8295-9617f15950f1;Colección Biológica Universidad EAFIT;VERDADERO;VERDADERO;VERDADERO;VERDADERO;Colección Biológica Universidad EAFIT;Registro Nacional de Colecciones Biológicas: 277;EAFIT;13;sib;2501;eafit_coleccion_biologica;Registros biologicos;Universidad EAFIT;http://doi.org/10.15472/qecat1;44792;2022;8;19;EAFIT;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-eafit.png;Academia;57c6cd7f-e50f-441e-849a-3d2e1912cb92;https://www.gbif.org/publisher/57c6cd7f-e50f-441e-849a-3d2e1912cb92
648542b8-b4a7-4351-9b18-1dc0b7c3bc0c;Colección de bacterias aisladas de Musa sp.;VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de bacterias aisladas de Musa sp.;Registro Nacional de Colecciones Biológicas:191;EA-CB;13;sib;1493;eafit_bacterias_musa;Registros biologicos;Universidad EAFIT;http://doi.org/10.15472/edmbw4;44714;2022;6;2;EAFIT;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-eafit.png;Academia;57c6cd7f-e50f-441e-849a-3d2e1912cb92;https://www.gbif.org/publisher/57c6cd7f-e50f-441e-849a-3d2e1912cb92
6d9c888a-b651-401a-a59b-edc50be157f1;Colección de Microorganismos endófitos aislados de plantas de banano (Musa sp);VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de microorganismos endófitos aislados de Musa sp.;Registro Nacional de Colecciones Biológicas:226;EA-ED;13;sib;994;eafit_endofitos_musa;Registros biologicos;Universidad EAFIT;http://doi.org/10.15472/5br1gx;43894;2020;3;4;EAFIT;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-eafit.png;Academia;57c6cd7f-e50f-441e-849a-3d2e1912cb92;https://www.gbif.org/publisher/57c6cd7f-e50f-441e-849a-3d2e1912cb92
a52b045e-909b-4f34-b031-ef55eada0f03;Colección de Referencia de Moluscos del Museo de Ciencias de la Universidad El Bosque;VERDADERO;VERDADERO;FALSO;VERDADERO;Museo de Ciencias de la Universidad El Bosque;Registro Nacional de Colecciones Biológicas: 164;MCUB;155;sib;430;moluscos;Registros biologicos;Universidad El Bosque;http://doi.org/10.15472/lkbpro;42678;2016;11;4;El Bosque;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-unbosque.png;Academia;e0455781-2311-4b5b-8cc0-421d73e04f1b;http://www.gbif.org/publisher/e0455781-2311-4b5b-8cc0-421d73e04f1b
de10d7a1-a4f7-4aa8-aa1d-72364cecc263;Colección de Referencia de Cnidarios del Museo de Ciencias de la Universidad El Bosque;VERDADERO;VERDADERO;FALSO;VERDADERO;Museo de Ciencias de la Universidad El Bosque;Registro Nacional de Colecciones Biológicas: 164;MCUB;155;sib;104;cnidaria;Registros biologicos;Universidad El Bosque;http://doi.org/10.15472/mhcjwo;42573;2016;7;22;El Bosque;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-unbosque.png;Academia;e0455781-2311-4b5b-8cc0-421d73e04f1b;http://www.gbif.org/publisher/e0455781-2311-4b5b-8cc0-421d73e04f1b
8692b378-00af-4c3e-a68a-e28f3fae5501;Colección de Referencia de Platelmintos del Museo de Ciencias de la Universidad El Bosque;VERDADERO;VERDADERO;FALSO;VERDADERO;Museo de Ciencias de la Universidad El Bosque;Registro Nacional de Colecciones Biológicas: 164;MCUB;155;sib;5;platelmintos;Registros biologicos;Universidad El Bosque;http://doi.org/10.15472/qj069o;42573;2016;7;22;El Bosque;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-unbosque.png;Academia;e0455781-2311-4b5b-8cc0-421d73e04f1b;http://www.gbif.org/publisher/e0455781-2311-4b5b-8cc0-421d73e04f1b
770f1cdc-0441-42bb-8dfa-18a0a295486e;Colección de Referencia de Poliquetos del Museo de Ciencias de la Universidad El Bosque;VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Referencia de Poliquetos del Museo de Ciencias de la Universidad El Bosque;;;155;sib;81;poliquetos;Registros biologicos;Universidad El Bosque;http://doi.org/10.15472/o6uaec;42563;2016;7;12;El Bosque;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-unbosque.png;Academia;e0455781-2311-4b5b-8cc0-421d73e04f1b;http://www.gbif.org/publisher/e0455781-2311-4b5b-8cc0-421d73e04f1b
f58fbdad-3d5b-4cd2-a83f-753e19cb92b9;Colección de Referencia de Poríferos del Museo de Ciencias de la Universidad El Bosque;VERDADERO;VERDADERO;FALSO;VERDADERO;Museo de Ciencias de la Universidad El Bosque;Registro Nacional de Colecciones Biológicas:164;MCUB;155;sib;20;pori;Registros biologicos;Universidad El Bosque;http://doi.org/10.15472/66y7cn;42563;2016;7;12;El Bosque;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-unbosque.png;Academia;e0455781-2311-4b5b-8cc0-421d73e04f1b;http://www.gbif.org/publisher/e0455781-2311-4b5b-8cc0-421d73e04f1b
de8fec01-4cf7-4062-a6e8-ec489184b992;Colección de Referencia de Macroinvertebrados Bentónicos del Museo de Ciencias de la Universidad El Bosque;VERDADERO;VERDADERO;FALSO;VERDADERO;Museo de Ciencias de la Universidad El Bosque;Registro Nacional de Colecciones Biológicas: 164;MCUB;155;sib;550;macroinvertebrados;Registros biologicos;Universidad El Bosque;http://doi.org/10.15472/wdnjyh;42562;2016;7;11;El Bosque;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-unbosque.png;Academia;e0455781-2311-4b5b-8cc0-421d73e04f1b;http://www.gbif.org/publisher/e0455781-2311-4b5b-8cc0-421d73e04f1b
189cb31d-9ef2-443b-bd10-e38bfe9d4934;Colección de Referencia de Urocordados del Museo de Ciencias de la Universidad El Bosque;VERDADERO;VERDADERO;FALSO;VERDADERO;Museo de Ciencias de la Universidad El Bosque;Registro Nacional de Colecciones Biológicas: 164;MCUB;155;sib;8;cephalocordata;Registros biologicos;Universidad El Bosque;http://doi.org/10.15472/yub8zv;42562;2016;7;11;El Bosque;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-unbosque.png;Academia;e0455781-2311-4b5b-8cc0-421d73e04f1b;http://www.gbif.org/publisher/e0455781-2311-4b5b-8cc0-421d73e04f1b
2b5aab57-4660-40d8-b3a3-149ff3353044;Colección de Referencia de Equinodermos del Museo de Ciencias de la Universidad El Bosque;VERDADERO;VERDADERO;FALSO;VERDADERO;Museo de Ciencias de la Universidad El Bosque;Registro Nacional de Colecciones Biológicas: 164;MCUB;155;sib;84;equinodermos;Registros biologicos;Universidad El Bosque;http://doi.org/10.15472/fdckvs;42562;2016;7;11;El Bosque;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-unbosque.png;Academia;e0455781-2311-4b5b-8cc0-421d73e04f1b;http://www.gbif.org/publisher/e0455781-2311-4b5b-8cc0-421d73e04f1b
29ff4deb-f4dc-4f00-b2fb-b114d21c878c;Colección de Referencia de Peces del Museo de Ciencias de la Universidad El Bosque;VERDADERO;VERDADERO;FALSO;VERDADERO;Museo de Ciencias de la Universidad El Bosque;Registro Nacional de Colecciones Biológicas:164;MCUB;155;sib;71;peces;Registros biologicos;Universidad El Bosque;http://doi.org/10.15472/2ydmlr;42549;2016;6;28;El Bosque;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-unbosque.png;Academia;e0455781-2311-4b5b-8cc0-421d73e04f1b;http://www.gbif.org/publisher/e0455781-2311-4b5b-8cc0-421d73e04f1b
ef191765-2e15-42d3-ba84-7e8c7fcf0820;Colección de Referencia de Mamíferos del Museo de Ciencias de la Universidad El Bosque;VERDADERO;VERDADERO;FALSO;VERDADERO;Museo de Ciencias de la Universidad El Bosque;Registro Nacional de Colecciones Biológicas: 164;MCUB;155;sib;26;mamiferologos;Registros biologicos;Universidad El Bosque;http://doi.org/10.15472/iiwkdu;42549;2016;6;28;El Bosque;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-unbosque.png;Academia;e0455781-2311-4b5b-8cc0-421d73e04f1b;http://www.gbif.org/publisher/e0455781-2311-4b5b-8cc0-421d73e04f1b
c021ecd7-6369-4cdd-86fb-cda2b930ff42;Colección de Referencia de Reptiles del Museo de Ciencias de la Universidad El Bosque;VERDADERO;VERDADERO;FALSO;VERDADERO;Museo de Ciencias de la Universidad El Bosque;Registro Nacional de Colecciones Biológicas: 164;MCUB;155;sib;5;reptilianos;Registros biologicos;Universidad El Bosque;http://doi.org/10.15472/olnutx;42545;2016;6;24;El Bosque;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-unbosque.png;Academia;e0455781-2311-4b5b-8cc0-421d73e04f1b;http://www.gbif.org/publisher/e0455781-2311-4b5b-8cc0-421d73e04f1b
0e7992d1-d96e-407f-830c-417568cffe84;Colección de Exhibición de Fósiles del Museo de Ciencias de la Universidad El Bosque;VERDADERO;VERDADERO;FALSO;VERDADERO;Museo de Ciencias de la Universidad El Bosque;Registro Nacional de Colecciones Biológicas: 164;MCUB;155;sib;12;museohn;Registros biologicos;Universidad El Bosque;http://doi.org/10.15472/qfvtmk;42523;2016;6;2;El Bosque;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-unbosque.png;Academia;e0455781-2311-4b5b-8cc0-421d73e04f1b;http://www.gbif.org/publisher/e0455781-2311-4b5b-8cc0-421d73e04f1b
e4a4f8a7-9b3b-4848-8d7a-5b33a024952f;Colección de Referencia de Anfibios del Museo de Ciencias de la Universidad El Bosque;VERDADERO;VERDADERO;FALSO;VERDADERO;Museo de Ciencias de la Universidad El Bosque;Registro Nacional de Colecciones Biológicas: 164;MCUB;155;sib;20;anfibios;Registros biologicos;Universidad El Bosque;http://doi.org/10.15472/fkripo;42523;2016;6;2;El Bosque;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-unbosque.png;Academia;e0455781-2311-4b5b-8cc0-421d73e04f1b;http://www.gbif.org/publisher/e0455781-2311-4b5b-8cc0-421d73e04f1b
f47a39b7-84de-40b4-ae45-2cb4b33ade63;Colección biológica viva de primates monos nocturnos (Aotus l. griseimembra) - FUCEP- Valle del Cauca - Cali;VERDADERO;VERDADERO;FALSO;VERDADERO;Fundación Centro de Primates;FCP;;3;sib;57;coleccionbiologicadeprimates_fcp;Registros biologicos;Fundación Centro de Primates;http://doi.org/10.15472/hzfgzf;44162;2020;11;27;FCP;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-centroprimates.png;ONG;17f4782d-46d3-43df-bfb1-e190f972073a;https://www.gbif.org/publisher/17f4782d-46d3-43df-bfb1-e190f972073a
59049d09-b331-4b0e-9d56-3bcf8459a7a5;Colección de microorganismos asociados a plantas de Cacao;VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de microorganismos de Fedecacao-Fondo Nacional del Cacao;Registro Nacional de Colecciones Biológicas: 258;ColMicroFede-FNC;5;sib;17;microorganismos_fedecacao;Registros biologicos;Federación Nacional de Cacaoteros;http://doi.org/10.15472/7wzhgz;44097;2020;9;23;Fedecacao;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-fedecacao.png;Empresas;37c1c493-782c-4f53-914d-b1f66cdcf61c;https://www.gbif.org/publisher/37c1c493-782c-4f53-914d-b1f66cdcf61c
54b18767-cf20-4a1a-a868-45ada0e83e41;Flora de los Andes equinocciales: las colecciones del Herbario J.J. Triana (HJJT);VERDADERO;VERDADERO;FALSO;VERDADERO;Herbario J.J. Triana (HJJT);Registro Nacional de Colecciones Biológicas:247;HJJT;116;sib;218;hjjt_colecciones;Registros biologicos;Fundación Trópico Alto;http://doi.org/10.15472/o6xlel;43656;2019;7;10;Fund. Trópico Alto;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-tropicoalto.png;ONG;a0f40644-1fec-42d8-af64-0bce3e9d76d2;https://www.gbif.org/publisher/a0f40644-1fec-42d8-af64-0bce3e9d76d2
488872a4-574f-416b-91ff-09cae2364724;Colecciones selectas de plantas con flores (Angiospermas) en la Serranía de las Quinchas y áreas adyacentes;VERDADERO;VERDADERO;FALSO;VERDADERO;Herbario Federico Meden Bogotá del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt;FMB;IAvH;892;iavh;239;rrbb_plantae_quinchas_2018;Registros biologicos;Instituto de Investigación de Recursos Biológicos Alexander von Humboldt;http://doi.org/10.15472/nrkumu;44530;2021;11;30;IAvH;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png;Centros/Institutos de Investigación;2a7e3080-28a9-11dd-97cd-b8a03c50a862;http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
bc2c3c27-97b6-473e-abe0-6f8478b3e2f8;Colección de Invertebrados del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH-I);VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Invertebrados del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt;IAvH-I;IAvH;892;iavh;3316;invertebrados_iavh;Registros biologicos;Instituto de Investigación de Recursos Biológicos Alexander von Humboldt;http://doi.org/10.15472/qyqrvg;44138;2020;11;3;IAvH;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png;Centros/Institutos de Investigación;2a7e3080-28a9-11dd-97cd-b8a03c50a862;http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
cf8f886b-7289-4d59-9cb1-f2d293147d98;Colección de Entomología del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH-E);VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Entomología del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt;IAvH-E;IAvH;892;iavh;96290;coleccion_entomologica;Registros biologicos;Instituto de Investigación de Recursos Biológicos Alexander von Humboldt;http://doi.org/10.15472/vmpedy;43098;2017;12;29;IAvH;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png;Centros/Institutos de Investigación;2a7e3080-28a9-11dd-97cd-b8a03c50a862;http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
9c2d26f1-0ce0-4cde-9f8d-de8284404fff;Colección de Tejidos del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH-CT);VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Tejidos del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt;IAvH-CT;IAvH;892;iavh;22542;iavh-ct;Registros biologicos;Instituto de Investigación de Recursos Biológicos Alexander von Humboldt;http://doi.org/10.15472/9uddlh;41730;2014;4;1;IAvH;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png;Centros/Institutos de Investigación;2a7e3080-28a9-11dd-97cd-b8a03c50a862;http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
2618e878-7e19-412d-99e3-f12a8aa23ebb;Colección de Reptiles del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH-R);VERDADERO;VERDADERO;FALSO;VERDADERO;Instituto Alexander von Humboldt;Registro Nacional de Colecciones Biológicas: 3;IAvH;892;iavh;8786;reptiles_coleccion_instituto_humboldt;Registros biologicos;Instituto de Investigación de Recursos Biológicos Alexander von Humboldt;http://doi.org/10.15472/bg0gnd;41247;2012;12;4;IAvH;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png;Centros/Institutos de Investigación;2a7e3080-28a9-11dd-97cd-b8a03c50a862;http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
2a337d5a-a784-4f8a-a947-46d69e0fa3eb;Colección de Mamíferos del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH-M);VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Mamíferos del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH-M);IAvH-M;IAvH;892;iavh;9543;mamiferos_iavh;Registros biologicos;Instituto de Investigación de Recursos Biológicos Alexander von Humboldt;http://doi.org/10.15472/aghjkw;41145;2012;8;24;IAvH;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png;Centros/Institutos de Investigación;2a7e3080-28a9-11dd-97cd-b8a03c50a862;http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
75bcbf8f-5e58-4714-9eba-382129702022;Colección de Peces de Agua Dulce del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH-P);VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Peces del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt;IAvH-P;IAvH;892;iavh;22983;peces_coleccion_instituto_humboldt;Registros biologicos;Instituto de Investigación de Recursos Biológicos Alexander von Humboldt;http://doi.org/10.15472/7oysm0;41145;2012;8;24;IAvH;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png;Centros/Institutos de Investigación;2a7e3080-28a9-11dd-97cd-b8a03c50a862;http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
1fe5d5cd-0336-4664-b768-d38acf349c0a;Colección Herbario Federico Medem Bogotá - FMB;VERDADERO;VERDADERO;FALSO;VERDADERO;Herbario Federico Meden Bogotá;Registro Nacional de Colecciones Biológicas: 4;FMB;892;iavh;110558;herbario_instituto_humboldt;Registros biologicos;Instituto de Investigación de Recursos Biológicos Alexander von Humboldt;http://doi.org/10.15472/ighftu;41144;2012;8;23;IAvH;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png;Centros/Institutos de Investigación;2a7e3080-28a9-11dd-97cd-b8a03c50a862;http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
